program_id;tercih_eden_sayisi
101410269;9
101430343;1122
101430343;3
101430343;1
101410278;651
101410278;3
101410278;3
101410303;354
101410321;89
101410339;851
101410339;6
101410357;425
101410357;9
101410366;762
101410366;4
101410375;894
101410375;1
101410393;234
101410393;11
101410393;2
101411267;655
101411267;3
101410418;751
101410427;594
101410427;5
101410436;876
101410445;318
101410454;358
101410454;3
101410463;785
101410463;1
101411161;910
101411161;33
101411161;1
101410551;1011
101410551;26
101411125;1004
101411125;27
101411037;955
101411037;32
101430537;929
101430537;26
101490367;336
101490367;11
101490367;3
101410481;1059
101410481;25
101430316;464
101430316;15
101410833;998
101410833;27
101410833;2
101410833;2
101410499;1286
101410499;6
101410499;9
101430246;35
101410506;23
101410515;535
101410515;3
101490403;708
101490403;9
101411301;1290
101411301;5
101410975;696
101410975;4
101411276;629
101411276;2
101410966;1698
101410966;12
101410966;4
101490388;656
101490389;662
101490389;5
101490389;7
101410948;204
101410524;1960
101410524;16
101411213;24
101410993;1087
101410993;33
101410993;3
101411143;727
101411143;25
101430573;747
101430573;5
101430573;5
101411152;281
101411152;3
101490366;355
101490366;1
101410533;1093
101410533;21
101490395;907
101490395;9
101490395;2
101410869;276
101410878;477
101410542;26
101410887;429
101411258;328
101411258;6
101411258;1
101410912;306
101410912;4
101410921;377
101410921;12
101410939;459
101410939;5
200210025;75
200210025;50
200210034;118
200210034;149
200210034;15
200210034;3
200290157;37
200290157;47
200290158;56
200290158;201
200290158;2
200210052;15
200210052;16
200290161;168
200290161;164
200290161;7
200210104;83
200210104;498
200210113;68
200210113;59
200290162;10
200290162;85
200290155;51
200290155;23
200290156;111
200290156;403
200211589;48
200211589;33
200211598;122
200211598;332
200211598;7
200211429;3
200211429;212
200211377;60
200211377;48
200211483;53
200211483;344
200210749;41
200210749;26
200210749;2
200210873;28
200210873;103
200290159;6
200290159;14
200290163;19
200290163;71
200210573;186
200210573;727
200210573;37
200210582;283
200210582;136
200290164;512
200290164;704
200290164;14
200210131;42
200210131;53
200210149;104
200210149;308
200210149;4
200210758;15
200210758;20
200290165;49
200290165;69
200290165;4
200210167;41
200210167;23
200210176;41
200210176;122
200210228;27
200210228;27
200290166;94
200290166;320
200290166;3
200210194;41
200210194;48
200210201;90
200210201;600
200211395;56
200211395;39
200211402;237
200211402;190
200210722;40
200210722;40
200210794;201
200210794;364
200210794;4
200290160;23
200290160;26
200290167;17
200290167;77
200210282;60
200210282;19
200210291;108
200210291;339
200210776;32
200210776;62
200210785;137
200210785;426
200210785;1
200210316;141
200210316;96
200210316;2
200210316;2
200210961;204
200210961;701
200210343;52
200210343;72
200210352;111
200210352;401
200210352;1
200210379;105
200210379;60
200210988;168
200210988;607
200210988;9
200210413;174
200210413;361
200210661;47
200210661;25
200290168;2
200290168;31
200290171;63
200290171;49
200290172;252
200290172;240
200290172;3
200210431;44
200210431;34
200210449;67
200210449;155
200290169;25
200290169;23
200290170;28
200290170;38
200210688;64
200210688;46
200210819;141
200210819;314
200210494;41
200210494;54
200210501;117
200210501;193
200210467;57
200210467;19
200210476;33
200210476;39
200210704;39
200210704;43
200210828;64
200210828;89
200210828;4
200210555;67
200210555;37
200211095;111
200211095;437
200211659;65
200211659;47
200211668;117
200211668;472
200211668;17
200211686;59
200211686;36
200211695;154
200211695;427
200211695;1
200290136;84
200290136;41
200290138;186
200290138;560
200290138;6
200211517;29
200211517;31
200211526;62
200211526;205
200211526;3
200211456;32
200211456;173
200211456;7
200211465;27
200211465;12
200290151;58
200290151;47
200290152;184
200290152;268
200290152;2
200290153;57
200290153;15
200290154;127
200290154;169
200290154;3
200290140;221
200290140;588
200290140;35
200290140;2
200290141;141
200290141;55
200290142;187
200290142;73
200290142;14
200390138;54
200390138;59
200390138;8
200310412;89
200310412;19
200310527;181
200310527;540
200310527;21
200310536;179
200310536;36
200390139;11
200390139;2
200310209;76
200310209;33
200310148;19
200310148;12
200310245;23
200310245;8
200310166;18
200310166;8
200310263;27
200310263;16
200310757;23
200310757;4
200310766;11
200310766;13
200310378;38
200310378;4
200310448;32
200310448;14
200310315;16
200310315;29
200390140;16
200390140;8
200310121;44
200310121;9
200390141;2
200390141;2
200310333;37
200310333;11
200310687;136
200310687;164
200310687;11
200310696;83
200310696;34
200310696;1
200310051;2
200310069;52
200310069;8
200310103;38
200310103;8
200310078;1
200310078;3
200310087;22
200310087;7
200310915;50
200310915;241
200310915;9
200310924;28
200310924;19
200310581;8
200310581;17
200310599;51
200310599;12
200310863;81
200310863;16
200390145;272
200390145;315
200390145;6
200310872;55
200310872;53
200310881;15
200310881;12
200310606;248
200310606;610
200310606;43
200310615;128
200310615;53
200310942;60
200310942;16
200390146;129
200390146;123
200310906;45
200310906;15
200310836;23
200310836;11
200390147;1
200390147;9
200390148;23
200390148;28
200310669;161
200310669;54
200310669;3
100310882;602
100310988;867
100310988;6
100330338;473
100330338;15
100330338;1
100310907;928
100310907;3
100310907;7
100330329;695
100330329;4
100390133;727
100390133;31
100390133;1
100390134;553
100390134;1
100390134;1
100310713;2094
100310713;46
100310713;16
100310016;580
100310016;2
100310916;501
100310916;8
100390139;670
100390139;5
100390139;3
100310025;1418
100310025;2
100310025;2
100390177;1060
100310431;1297
100310431;22
100310034;1037
100310034;8
100310034;8
100310043;1084
100310043;1
100310925;679
100310925;3
100310873;482
100310873;1
100310052;548
100310052;1
100310061;375
100310061;9
100310061;3
100310079;594
100310079;2
100310088;355
100310088;14
100310097;792
100310097;10
100310097;3
100310573;803
100310573;13
100310104;330
100310104;3
100310113;935
100310113;12
100310846;1410
100310846;23
100310846;8
100310325;831
100310325;5
100310122;1024
100310122;40
100310131;1056
100310131;5
100310149;1142
100310149;3
100310149;2
100310943;4081
100310943;35
100310943;6
100390138;813
100390138;3
100390138;3
100390222;880
100390222;27
100310855;898
100310855;24
100310855;1
100390227;400
100390227;20
100390227;3
100310634;860
100310634;22
100310864;975
100310864;86
100310864;3
100310607;1021
100310607;49
100310458;912
100310458;29
100310458;9
100310546;1141
100310546;33
100310519;1171
100310519;35
100310476;650
100390226;755
100390226;7
100310219;980
100310219;13
100330047;609
100330047;10
100310228;833
100310228;10
100310246;1558
100310246;23
100310246;6
100330074;617
100330074;14
100330074;16
100310237;1344
100310237;12
100330065;878
100330065;6
100330065;11
100310837;13
100310264;1301
100310264;26
100330135;870
100330135;3
100390230;848
100390230;37
100390230;1
100390231;468
100390231;13
100310961;1169
100310961;18
100310979;1276
100310979;11
100310952;1618
100310952;8
100390223;1033
100390223;31
100310997;535
100310997;37
100310697;921
100310697;16
100330347;531
100330347;21
100390135;13
100390135;1
100310722;1024
100310722;6
100330302;612
100330302;3
100390229;1154
100390229;31
100310537;885
100310537;31
100310528;757
100310528;30
100310528;5
100330356;681
100330356;27
100310158;3968
100310158;52
100310158;2
100310643;519
100310643;11
100390224;420
100390224;14
100390224;1
100310652;536
100310652;8
100330268;473
100330268;11
100310661;732
100310661;16
100310167;1201
100310167;51
100310167;1
100310334;584
100310334;6
100310343;569
100310343;9
100310616;753
100310616;3
100310616;5
100310758;29
100310758;3
100310758;3
100310449;927
100310449;3
100310449;2
100310449;1
100310422;451
100310422;3
100310591;527
100310591;10
100310379;595
100310379;1
100310379;3
100310388;465
100310388;3
100310397;634
100310397;1
200590144;90
200590144;764
200590144;15
200590145;160
200590145;65
200590145;7
200510031;56
200510031;52
200510049;1
200510049;10
200511108;35
200511108;186
200511108;1
200511108;1
200511117;41
200511117;27
200511126;102
200511126;112
200511144;2
200511144;67
200511153;20
200511153;14
200511162;14
200511162;130
200511074;5
200511083;34
200511083;30
200511092;34
200511092;230
200511559;132
200511559;403
200511559;5
200511568;141
200511568;121
200511717;100
200511717;566
200511717;3
200510313;22
200510313;177
200510322;71
200510322;50
200510649;63
200510649;346
200511047;44
200511047;187
200511056;27
200511056;60
200511065;51
200511065;197
200510331;20
200510331;546
200510331;1
200510349;74
200510349;84
200510658;127
200510658;260
200511171;2
200511171;32
200511189;9
200511189;29
200511198;56
200511198;104
200510094;46
200510094;598
200510094;5
200510622;47
200510622;60
200510613;23
200510613;64
200510358;17
200510358;212
200510367;33
200510367;38
200510667;38
200510667;151
200510101;15
200510101;124
200510119;44
200510119;58
200510128;55
200510128;126
200590180;37
200590178;24
200590178;25
200590179;48
200590179;138
200510579;14
200510579;308
200510588;68
200510588;90
200510597;53
200510597;232
200511674;28
200511674;297
200511674;3
200511665;57
200511665;45
200511726;22
200511726;94
200511726;2
200590181;4
200590181;43
200590182;4
200590182;18
200590172;1
200590172;239
200590173;35
200590173;37
200590174;17
200590174;189
200590166;5
200590166;207
200590167;8
200590167;44
200590168;12
200590168;147
200510182;16
200510182;251
200510191;38
200510191;66
200510207;26
200510207;210
200510216;6
200510216;188
200510225;20
200510225;54
200510234;24
200510234;119
200510252;1
200510252;218
200510261;22
200510261;68
200510279;18
200510279;181
200590163;37
200590163;308
200590164;58
200590164;85
200590165;45
200590165;202
200590165;2
200510782;29
200510782;453
200510791;54
200510791;119
200511417;8
200511417;254
200510419;115
200510419;84
200510676;70
200510676;228
200510428;79
200510428;359
200510437;70
200510437;88
200510685;197
200510685;258
200510685;2
200510888;5
200510888;49
200510897;37
200510897;51
200510904;94
200510904;246
200510904;2
200510473;30
200510473;348
200510482;109
200510482;66
200510694;136
200510694;371
200510491;109
200510491;647
200510507;103
200510507;99
200510701;80
200510701;126
200510516;5
200510516;52
200510525;49
200510525;40
200510719;61
200510719;250
200510719;7
200511435;16
200511435;115
200511444;33
200511444;54
200511514;47
200511514;181
200511011;65
200511011;594
200511029;117
200511029;72
200511038;117
200511038;206
200590141;18
200590141;49
200510534;69
200510534;459
200510543;83
200510543;64
200510728;152
200510728;235
200511523;70
200511523;246
200511523;3
200511498;64
200511498;28
200511498;3
200511505;68
200511505;113
200590175;80
200590175;234
200590175;3
200590176;54
200590176;38
200590177;59
200590177;123
200510552;60
200510552;489
200510561;91
200510561;82
200510737;130
200510737;205
200510958;42
200510958;215
200510967;73
200510967;62
200510967;4
200510976;30
200510976;179
200510976;3
200590136;19
200590136;241
200590136;7
200590137;36
200590137;56
200590152;28
200590152;200
200510913;4
200510913;109
200510922;90
200510922;68
200511735;107
200511735;385
200511735;9
200511656;18
200511656;85
200511638;27
200511638;69
200511744;59
200511744;399
200511744;3
200510931;8
200510931;208
200510931;2
200510949;66
200510949;71
200511135;86
200511135;338
200511135;19
200511135;1
200590156;3
200590156;110
200590156;11
200590157;58
200590157;45
200590158;48
200590158;282
200590158;1
200511241;98
200511241;50
200511259;585
200511259;400
200511259;4
200590169;19
200590169;377
200590171;13
200590171;67
200590170;17
200590170;157
200590170;1
200590153;34
200590153;319
200590153;7
200590143;63
200590143;33
101590124;908
101590124;15
101590125;471
101590125;22
101590126;704
101590126;24
101510498;815
101510498;22
101530351;473
101530351;2
101590106;818
101590106;38
101510011;508
101510011;12
101510011;1
101510029;1285
101510029;10
101510029;1
101530218;976
101530218;11
101510038;296
101510038;6
101510047;321
101510047;2
101510047;1
101510056;765
101510056;5
101510489;784
101510489;37
101590114;1060
101590114;21
101510065;731
101510065;15
101510074;1259
101510074;1
101530042;1092
101530042;12
101530042;1
101510083;1343
101510083;1
101530051;923
101530051;8
101510417;897
101510417;22
101510559;856
101510559;10
101530369;585
101530369;17
101590104;767
101590104;19
101590105;523
101590105;3
101510568;759
101510568;35
101530378;535
101530378;12
101510532;1838
101510532;13
101510532;7
101510153;1740
101510153;24
101510674;986
101510674;63
101510092;33
101510092;1
101510108;981
101510108;16
101530306;1170
101530306;15
101510117;956
101510117;37
101530299;903
101530299;19
101510595;442
101510595;1
101510126;1542
101510126;34
101510126;4
101530087;154
101530087;21
101510144;1563
101510144;24
101510144;1
101530078;1447
101530078;21
101510171;240
101510171;10
101510189;866
101510189;2
101510205;894
101510205;19
101510205;5
101510205;2
101510214;708
101510214;15
101510223;316
101510223;5
101510232;301
101510232;24
101510232;12
101510241;1277
101510241;7
101510241;4
101510541;980
101510541;12
101510259;985
101510259;16
101510268;1129
101510268;4
101510277;310
101510277;5
101510286;821
101510286;3
101510295;1532
101510295;13
101590128;1061
101590128;6
101590128;1
101510302;1785
101510302;18
101510302;1
101510435;3073
101510435;50
101510435;2
101510586;688
101510586;6
101590107;554
101510577;534
101510577;5
101510523;702
101510523;10
101510523;3
101530387;564
101530387;3
101530387;1
101510471;800
101510471;9
101510471;4
101510471;1
110610105;723
110610105;8
110630066;810
110630066;18
110670135;439
110670135;6
110610123;769
110610123;1
110610044;999
110610044;19
110610053;899
110610053;4
110610062;1305
110610062;26
110610071;1333
110610071;13
110630048;762
110630048;1
110610089;847
110610089;11
110630057;483
110630057;19
110670136;510
110670136;17
110670157;646
110670157;26
110670157;2
110670127;929
110670127;4
110670128;739
110670128;17
110670128;2
110670129;1030
110670129;19
110670130;642
110670130;3
110670146;1036
110670146;22
110670168;1015
110670168;84
110670168;1
110670137;663
110670137;23
110670156;1022
110670156;21
110670156;1
110670169;845
110670169;131
110610114;744
110610114;24
110630075;730
110630075;12
110670161;791
110670161;98
110670162;824
110670162;26
110670162;5
110670125;732
110670125;64
110670126;655
110670126;17
110670126;1
110670133;1035
110670133;66
110670131;1217
110670131;24
110610017;1679
110610017;23
110670132;1041
110670132;13
110670138;663
110670138;3
110670154;1029
110670154;37
110670170;702
110670170;34
101610028;326
101610028;12
101690108;643
101690108;8
101610319;1029
101610319;4
101610294;548
101610294;1
101690109;892
101690109;8
